Date ,TP Outturn,Cycles,Net profit,,,2 cycles scenario,,,,,,,
26/01/2019,6.538752,1.8576,139.5086505,,,,,,,,,,
27/01/2019,7.038752,1.999645455,251.6547261,,,,,,,,,,
28/01/2019,7.038752,1.999645455,214.1761664,,,,,,,,,,
29/01/2019,7.038752,1.999645455,244.4295561,,,,,,,,,,
30/01/2019,7.038752,1.999645455,354.3947127,,,,,,,,,,
31/01/2019,7.038752,1.999645455,123.2748288,,,,,,,,,,
01/02/2019,7.038752,1.999645455,293.3891648,,,,,,,,,,
02/02/2019,7.038752,1.999645455,130.9508148,,,,,,,,,,
03/02/2019,7.038752,1.999645455,121.851953,,,,,,,,,,
04/02/2019,7.038752,1.999645455,188.889314,,,,,,,,,,
05/02/2019,7.038752,1.999645455,153.8100955,,,,,,,,,,
06/02/2019,7.038752,1.999645455,156.5369268,,,,,,,,,,
07/02/2019,7.038752,1.999645455,153.3372609,,,,,,,,,,
08/02/2019,7.038752,1.999645455,94.77709402,,,,,,,,,,
09/02/2019,7.038752,1.999645455,298.2545834,,,,,,,,,,
10/02/2019,6.538752,1.8576,126.8507966,,,,,,,,,,
11/02/2019,7.038752,1.999645455,154.2743526,,,,,,,,,,
12/02/2019,7.038752,1.999645455,232.6684128,,,,,,,,,,
13/02/2019,7.038752,1.999645455,152.1898616,,,,,,,,,,
14/02/2019,7.038752,1.999645455,99.01439517,,,,,,,,,,
15/02/2019,7.038752,1.999645455,105.1830352,,,,,,,,,,
16/02/2019,7.038752,1.999645455,219.4382986,,,,,,,,,,
17/02/2019,7.038752,1.999645455,207.2175694,,,,,,,,,,
18/02/2019,7.038752,1.999645455,171.693837,,,,,,,,,,
19/02/2019,6.538752,1.8576,180.5572201,,,,,,,,,,
20/02/2019,7.038752,1.999645455,140.2477356,,,,,,,,,,
21/02/2019,7.038752,1.999645455,171.0521998,,,,,,,,,,
22/02/2019,7.038752,1.999645455,138.1895787,,,,,,,,,,
23/02/2019,7.038752,1.999645455,103.9408074,,,,,,,,,,
24/02/2019,7.038752,1.999645455,109.2440229,,,,,,,,,,
25/02/2019,7.038752,1.999645455,144.1167133,,,,,,,,,,
26/02/2019,5,1.420454545,122.9781294,,,,,,,,,,
27/02/2019,7.038752,1.999645455,151.2673406,,,,,,,,,,
28/02/2019,7.038752,1.999645455,151.6129419,,,,,,,,,,
01/03/2019,7.038752,1.999645455,480.6894171,,,,,,,,,,
02/03/2019,6.5,1.846590909,135.5088997,,,,,,,,,,
03/03/2019,7.038752,1.999645455,186.7494213,,,,,,,,,,
04/03/2019,7.038752,1.999645455,177.5377672,,,,,,,,,,
05/03/2019,6.926376,1.967720455,112.5879867,,,,,,,,,,
06/03/2019,7.038752,1.999645455,293.4911453,,,,,,,,,,
07/03/2019,7.038752,1.999645455,176.4395407,,,,,,,,,,
08/03/2019,7.038752,1.999645455,93.91416201,,,,,,,,,,
09/03/2019,6.538752,1.8576,153.190836,,,,,,,,,,
10/03/2019,7.038752,1.999645455,146.8642276,,,,,,,,,,
11/03/2019,7.038752,1.999645455,138.8957748,,,,,,,,,,
12/03/2019,7.038752,1.999645455,111.8769358,,,,,,,,,,
13/03/2019,7.038752,1.999645455,325.7115414,,,,,,,,,,
14/03/2019,7.038752,1.999645455,201.081665,,,,,,,,,,
15/03/2019,7.038752,1.999645455,123.1628039,,,,,,,,,,
16/03/2019,7.038752,1.999645455,151.167465,,,,,,,,,,
17/03/2019,7.038752,1.999645455,230.1553302,,,,,,,,,,
18/03/2019,7.038752,1.999645455,229.6601333,,,,,,,,,,
19/03/2019,7.038752,1.999645455,234.0722332,,,,,,,,,,
20/03/2019,7.038752,1.999645455,118.3921305,,,,,,,,,,
21/03/2019,7.038752,1.999645455,111.6048592,,,,,,,,,,
22/03/2019,7.038752,1.999645455,157.3510029,,,,,,,,,,
23/03/2019,7.038752,1.999645455,115.310141,,,,,,,,,,
24/03/2019,6.876,1.953409091,156.2327061,,,,,,,,,,
25/03/2019,6.538752,1.8576,195.4923303,,,,,,,,,,
26/03/2019,7.038752,1.999645455,227.971118,,,,,,,,,,
27/03/2019,7.038752,1.999645455,174.1366513,,,,,,,,,,
28/03/2019,7.038752,1.999645455,151.392297,,,,,,,,,,
29/03/2019,7.038752,1.999645455,188.7458011,,,,,,,,,,
30/03/2019,6.569752,1.866406818,147.6418841,,,,,,,,,,
31/03/2019,7.038752,1.999645455,176.3087683,,,,,,,,,,
01/04/2019,6.538752,1.8576,192.2403142,,,,,,,,,,
02/04/2019,7.038752,1.999645455,268.5418662,,,,,,,,,,
03/04/2019,7.038752,1.999645455,155.3058061,,,,,,,,,,
04/04/2019,7.038752,1.999645455,103.0522041,,,,,,,,,,
05/04/2019,7.038752,1.999645455,142.5397734,,,,,,,,,,
06/04/2019,7.038752,1.999645455,186.4938862,,,,,,,,,,
07/04/2019,7.038752,1.999645455,181.8582072,,,,,,,,,,
08/04/2019,7.038752,1.999645455,77.56043117,,,,,,,,,,
09/04/2019,7.038752,1.999645455,117.0222591,,,,,,,,,,
10/04/2019,7.038752,1.999645455,204.2773699,,,,,,,,,,
11/04/2019,7.038752,1.999645455,164.1045008,,,,,,,,,,
12/04/2019,7.038752,1.999645455,147.6531048,,,,,,,,,,
13/04/2019,7.038752,1.999645455,157.1919077,,,,,,,,,,
14/04/2019,7.038752,1.999645455,141.4400613,,,,,,,,,,
15/04/2019,7.038752,1.999645455,85.69065793,,,,,,,,,,
16/04/2019,7.038752,1.999645455,145.5461706,,,,,,,,,,
17/04/2019,7.038752,1.999645455,122.4572554,,,,,,,,,,
18/04/2019,7.038752,1.999645455,87.01916079,,,,,,,,,,
19/04/2019,7.038752,1.999645455,96.41520487,,,,,,,,,,
20/04/2019,7.038752,1.999645455,136.8803606,,,,,,,,,,
21/04/2019,7.038752,1.999645455,100.7788743,,,,,,,,,,
22/04/2019,7.038752,1.999645455,143.9321792,,,,,,,,,,
23/04/2019,6.538752,1.8576,151.8888195,,,,,,,,,,
24/04/2019,7.038752,1.999645455,100.1344433,,,,,,,,,,
25/04/2019,7.038752,1.999645455,165.1937839,,,,,,,,,,
26/04/2019,6.569752,1.866406818,178.7165689,,,,,,,,,,
27/04/2019,7.038752,1.999645455,131.9136387,,,,,,,,,,
28/04/2019,7.038752,1.999645455,189.9270425,,,,,,,,,,
29/04/2019,7.038752,1.999645455,122.2990342,,,,,,,,,,
30/04/2019,7.038752,1.999645455,149.314595,,,,,,,,,,
01/05/2019,7.038752,1.999645455,184.0056841,,,,,,,,,,
02/05/2019,7.038752,1.999645455,222.8324339,,,,,,,,,,
03/05/2019,7.038752,1.999645455,206.3451407,,,,,,,,,,
04/05/2019,7.038752,1.999645455,153.316027,,,,,,,,,,
05/05/2019,7.038752,1.999645455,182.5715612,,,,,,,,,,
06/05/2019,7.038752,1.999645455,130.1467369,,,,,,,,,,
07/05/2019,7.038752,1.999645455,143.6938042,,,,,,,,,,
08/05/2019,7.038752,1.999645455,95.8744136,,,,,,,,,,
09/05/2019,7.038752,1.999645455,158.7828302,,,,,,,,,,
10/05/2019,7.038752,1.999645455,94.02939057,,,,,,,,,,
11/05/2019,7.038752,1.999645455,144.807547,,,,,,,,,,
12/05/2019,7.038752,1.999645455,128.8360998,,,,,,,,,,
13/05/2019,7.038752,1.999645455,110.4342182,,,,,,,,,,
14/05/2019,7.038752,1.999645455,163.3852877,,,,,,,,,,
15/05/2019,7.038752,1.999645455,118.3568294,,,,,,,,,,
16/05/2019,7.038752,1.999645455,83.09678606,,,,,,,,,,
17/05/2019,7.038752,1.999645455,91.53776937,,,,,,,,,,
18/05/2019,7.038752,1.999645455,76.74303945,,,,,,,,,,
19/05/2019,6.569752,1.866406818,111.4518282,,,,,,,,,,
20/05/2019,7.038752,1.999645455,200.5954107,,,,,,,,,,
21/05/2019,7.038752,1.999645455,70.26109646,,,,,,,,,,
22/05/2019,7.038752,1.999645455,98.22371575,,,,,,,,,,
23/05/2019,7.038752,1.999645455,81.17463789,,,,,,,,,,
24/05/2019,7.038752,1.999645455,101.944027,,,,,,,,,,
25/05/2019,6.988376,1.985334091,122.8270057,,,,,,,,,,
26/05/2019,6.569752,1.866406818,314.6098259,,,,,,,,,,
27/05/2019,7.038752,1.999645455,138.3015321,,,,,,,,,,
28/05/2019,7.038752,1.999645455,142.6383223,,,,,,,,,,
29/05/2019,7.038752,1.999645455,97.86643187,,,,,,,,,,
30/05/2019,7.038752,1.999645455,108.5299182,,,,,,,,,,
31/05/2019,7.038752,1.999645455,173.5642036,,,,,,,,,,
01/06/2019,7.038752,1.999645455,214.7874035,,,,,,,,,,
02/06/2019,7.038752,1.999645455,101.3099135,,,,,,,,,,
03/06/2019,7.038752,1.999645455,143.4042108,,,,,,,,,,
04/06/2019,7.038752,1.999645455,142.5670669,,,,,,,,,,
05/06/2019,7.038752,1.999645455,136.7515135,,,,,,,,,,
06/06/2019,7.038752,1.999645455,162.8895656,,,,,,,,,,
07/06/2019,7.038752,1.999645455,134.4589332,,,,,,,,,,
08/06/2019,6.988376,1.985334091,65.10750736,,,,,,,,,,
09/06/2019,7.038752,1.999645455,154.8330801,,,,,,,,,,
10/06/2019,6.600752,1.875213636,145.8200127,,,,,,,,,,
11/06/2019,7.038752,1.999645455,226.8114204,,,,,,,,,,
12/06/2019,7.038752,1.999645455,146.6424648,,,,,,,,,,
13/06/2019,7.038752,1.999645455,143.5861803,,,,,,,,,,
14/06/2019,7.038752,1.999645455,172.3941599,,,,,,,,,,
15/06/2019,7.038752,1.999645455,100.90784,,,,,,,,,,
16/06/2019,6.938,1.971022727,97.9286387,,,,,,,,,,
17/06/2019,7.038752,1.999645455,110.1051922,,,,,,,,,,
18/06/2019,6.538752,1.8576,113.802921,,,,,,,,,,
19/06/2019,7.038752,1.999645455,140.9562706,,,,,,,,,,
20/06/2019,7.038752,1.999645455,129.0252486,,,,,,,,,,
21/06/2019,7.038752,1.999645455,89.07936595,,,,,,,,,,
22/06/2019,6.538752,1.8576,140.0380153,,,,,,,,,,
23/06/2019,7.038752,1.999645455,116.4124621,,,,,,,,,,
24/06/2019,7.038752,1.999645455,494.9553677,,,,,,,,,,
25/06/2019,7.038752,1.999645455,241.5674911,,,,,,,,,,
26/06/2019,7.038752,1.999645455,108.6207955,,,,,,,,,,
27/06/2019,4,1.136363636,94.22015433,,,,,,,,,,
28/06/2019,7.038752,1.999645455,97.3421391,,,,,,,,,,
29/06/2019,7.038752,1.999645455,132.2669832,,,,,,,,,,
30/06/2019,7.038752,1.999645455,141.5160068,,,,,,,,,,
01/07/2019,7.038752,1.999645455,139.8199522,,,,,,,,,,
02/07/2019,7.038752,1.999645455,122.4552369,,,,,,,,,,
03/07/2019,7.038752,1.999645455,139.0642704,,,,,,,,,,
04/07/2019,7.038752,1.999645455,92.27409483,,,,,,,,,,
05/07/2019,7.038752,1.999645455,141.1096651,,,,,,,,,,
06/07/2019,7.038752,1.999645455,56.32725926,,,,,,,,,,
07/07/2019,7.038752,1.999645455,121.5870923,,,,,,,,,,
08/07/2019,7.038752,1.999645455,121.0084051,,,,,,,,,,
09/07/2019,6.538752,1.8576,188.8413752,,,,,,,,,,
10/07/2019,7.038752,1.999645455,190.63009,,,,,,,,,,
11/07/2019,7.038752,1.999645455,265.7977342,,,,,,,,,,
12/07/2019,6.569752,1.866406818,169.7118323,,,,,,,,,,
13/07/2019,7.038752,1.999645455,130.5326045,,,,,,,,,,
14/07/2019,7.038752,1.999645455,150.6290696,,,,,,,,,,
15/07/2019,7,1.988636364,132.9631388,,,,,,,,,,
16/07/2019,7.038752,1.999645455,92.95269129,,,,,,,,,,
17/07/2019,6.569752,1.866406818,226.7932769,,,,,,,,,,
18/07/2019,7.038752,1.999645455,74.50902282,,,,,,,,,,
19/07/2019,7.038752,1.999645455,138.5603085,,,,,,,,,,
20/07/2019,7.038752,1.999645455,158.1654964,,,,,,,,,,
21/07/2019,7.038752,1.999645455,90.61643893,,,,,,,,,,
22/07/2019,7.038752,1.999645455,158.0553287,,,,,,,,,,
23/07/2019,7.038752,1.999645455,76.71078299,,,,,,,,,,
24/07/2019,7.038752,1.999645455,207.3200992,,,,,,,,,,
25/07/2019,6.988376,1.985334091,149.2075107,,,,,,,,,,
26/07/2019,7.038752,1.999645455,189.2909845,,,,,,,,,,
27/07/2019,7.038752,1.999645455,113.939188,,,,,,,,,,
28/07/2019,7.038752,1.999645455,115.7327825,,,,,,,,,,
29/07/2019,7.038752,1.999645455,120.0802832,,,,,,,,,,
30/07/2019,7.038752,1.999645455,94.89879501,,,,,,,,,,
31/07/2019,7.038752,1.999645455,139.6787592,,,,,,,,,,
01/08/2019,7.038752,1.999645455,123.26225,,,,,,,,,,
02/08/2019,6.538752,1.8576,244.6874968,,,,,,,,,,
03/08/2019,7.038752,1.999645455,263.0679039,,,,,,,,,,
04/08/2019,7.038752,1.999645455,162.8110194,,,,,,,,,,
05/08/2019,7.038752,1.999645455,94.39150371,,,,,,,,,,
06/08/2019,4.69,1.332386364,88.84458486,,,,,,,,,,
07/08/2019,7.038752,1.999645455,133.2717716,,,,,,,,,,
08/08/2019,6.600752,1.875213636,120.6812683,,,,,,,,,,
09/08/2019,7.038752,1.999645455,139.8833601,,,,,,,,,,
10/08/2019,7.038752,1.999645455,177.8146231,,,,,,,,,,
11/08/2019,7.038752,1.999645455,138.7505165,,,,,,,,,,
12/08/2019,4.938,1.402840909,165.3613579,,,,,,,,,,
13/08/2019,7.038752,1.999645455,115.7106809,,,,,,,,,,
14/08/2019,7.038752,1.999645455,117.979394,,,,,,,,,,
15/08/2019,7.038752,1.999645455,120.1387265,,,,,,,,,,
16/08/2019,7.038752,1.999645455,109.1945467,,,,,,,,,,
17/08/2019,7.038752,1.999645455,117.5959088,,,,,,,,,,
18/08/2019,7.038752,1.999645455,155.3386741,,,,,,,,,,
19/08/2019,7.038752,1.999645455,177.9120885,,,,,,,,,,
20/08/2019,7.038752,1.999645455,99.5951714,,,,,,,,,,
21/08/2019,7.038752,1.999645455,93.39078495,,,,,,,,,,
22/08/2019,7.038752,1.999645455,181.0087723,,,,,,,,,,
23/08/2019,7.038752,1.999645455,100.4102159,,,,,,,,,,
24/08/2019,7.038752,1.999645455,87.41318092,,,,,,,,,,
25/08/2019,6.538752,1.8576,172.7977665,,,,,,,,,,
26/08/2019,7.038752,1.999645455,95.58167633,,,,,,,,,,
27/08/2019,7.038752,1.999645455,141.9003534,,,,,,,,,,
28/08/2019,7.038752,1.999645455,135.9970007,,,,,,,,,,
29/08/2019,7.038752,1.999645455,128.9796709,,,,,,,,,,
30/08/2019,7.038752,1.999645455,133.2029109,,,,,,,,,,
31/08/2019,7.038752,1.999645455,283.6434429,,,,,,,,,,
01/09/2019,6.538752,1.8576,139.9309273,,,,,,,,,,
02/09/2019,7.038752,1.999645455,266.0655285,,,,,,,,,,
03/09/2019,7.038752,1.999645455,224.7106706,,,,,,,,,,
04/09/2019,7.038752,1.999645455,172.2744213,,,,,,,,,,
05/09/2019,6.538752,1.8576,221.8824418,,,,,,,,,,
06/09/2019,7.038752,1.999645455,185.6530307,,,,,,,,,,
07/09/2019,7.038752,1.999645455,146.1120832,,,,,,,,,,
08/09/2019,7.038752,1.999645455,123.0721969,,,,,,,,,,
09/09/2019,7.038752,1.999645455,187.7243031,,,,,,,,,,
10/09/2019,7.038752,1.999645455,121.1949106,,,,,,,,,,
11/09/2019,7.038752,1.999645455,135.2952821,,,,,,,,,,
12/09/2019,6.538752,1.8576,318.177586,,,,,,,,,,
13/09/2019,7.038752,1.999645455,168.7085671,,,,,,,,,,
14/09/2019,7.038752,1.999645455,102.317569,,,,,,,,,,
15/09/2019,7.038752,1.999645455,211.2187113,,,,,,,,,,
16/09/2019,7.038752,1.999645455,192.7895812,,,,,,,,,,
17/09/2019,7.038752,1.999645455,159.4042533,,,,,,,,,,
18/09/2019,7.038752,1.999645455,136.6950268,,,,,,,,,,
19/09/2019,7.038752,1.999645455,169.5876774,,,,,,,,,,
20/09/2019,7.038752,1.999645455,109.8268388,,,,,,,,,,
21/09/2019,7.038752,1.999645455,120.9096941,,,,,,,,,,
22/09/2019,7.038752,1.999645455,173.6736848,,,,,,,,,,
23/09/2019,7.038752,1.999645455,189.4392102,,,,,,,,,,
24/09/2019,7.038752,1.999645455,111.2127294,,,,,,,,,,
25/09/2019,7.038752,1.999645455,135.1882648,,,,,,,,,,
26/09/2019,7.038752,1.999645455,83.80772368,,,,,,,,,,
27/09/2019,7.038752,1.999645455,133.021691,,,,,,,,,,
28/09/2019,6.538752,1.8576,168.3591548,,,,,,,,,,
29/09/2019,6.814,1.935795455,178.5223232,,,,,,,,,,
30/09/2019,7.038752,1.999645455,182.3914692,,,,,,,,,,
01/10/2019,7.038752,1.999645455,131.8001034,,,,,,,,,,
02/10/2019,6.538752,1.8576,160.7665997,,,,,,,,,,
03/10/2019,6.600752,1.875213636,122.0167546,,,,,,,,,,
04/10/2019,7.038752,1.999645455,113.6076029,,,,,,,,,,
05/10/2019,7.038752,1.999645455,161.589281,,,,,,,,,,
06/10/2019,7.038752,1.999645455,134.4431085,,,,,,,,,,
07/10/2019,7.038752,1.999645455,99.89290729,,,,,,,,,,
08/10/2019,7.038752,1.999645455,246.0193403,,,,,,,,,,
09/10/2019,6.569752,1.866406818,119.1148219,,,,,,,,,,
10/10/2019,7.038752,1.999645455,191.3115742,,,,,,,,,,
11/10/2019,7.038752,1.999645455,241.5725213,,,,,,,,,,
12/10/2019,7.038752,1.999645455,121.4592915,,,,,,,,,,
13/10/2019,7.038752,1.999645455,176.6278524,,,,,,,,,,
14/10/2019,7.038752,1.999645455,129.6312857,,,,,,,,,,
15/10/2019,7.038752,1.999645455,156.506321,,,,,,,,,,
16/10/2019,7.038752,1.999645455,184.6376867,,,,,,,,,,
17/10/2019,7.038752,1.999645455,175.2510399,,,,,,,,,,
18/10/2019,7.038752,1.999645455,167.5024648,,,,,,,,,,
19/10/2019,7.038752,1.999645455,162.8992874,,,,,,,,,,
20/10/2019,7.038752,1.999645455,193.3143049,,,,,,,,,,
21/10/2019,7.038752,1.999645455,167.9038283,,,,,,,,,,
22/10/2019,7.038752,1.999645455,93.45804629,,,,,,,,,,
23/10/2019,7.038752,1.999645455,126.9234965,,,,,,,,,,
24/10/2019,7.038752,1.999645455,136.796242,,,,,,,,,,
25/10/2019,6.538752,1.8576,125.5907424,,,,,,,,,,
26/10/2019,6.569752,1.866406818,143.4017924,,,,,,,,,,
27/10/2019,7.038752,1.999645455,359.4559398,,,,,,,,,,
28/10/2019,6.538752,1.8576,222.2598657,,,,,,,,,,
29/10/2019,7.038752,1.999645455,120.4639247,,,,,,,,,,
30/10/2019,7.038752,1.999645455,81.11277193,,,,,,,,,,
31/10/2019,7.038752,1.999645455,114.1697595,,,,,,,,,,
01/11/2019,7.038752,1.999645455,195.7204554,,,,,,,,,,
02/11/2019,6.538752,1.8576,257.9675012,,,,,,,,,,
03/11/2019,7.038752,1.999645455,141.9029272,,,,,,,,,,
04/11/2019,7.038752,1.999645455,153.2394717,,,,,,,,,,
05/11/2019,7.038752,1.999645455,67.30222073,,,,,,,,,,
06/11/2019,7.038752,1.999645455,108.585334,,,,,,,,,,
07/11/2019,7.038752,1.999645455,158.6997408,,,,,,,,,,
08/11/2019,7.038752,1.999645455,158.8568263,,,,,,,,,,
09/11/2019,7.038752,1.999645455,227.0988615,,,,,,,,,,
10/11/2019,7.038752,1.999645455,100.7239848,,,,,,,,,,
11/11/2019,7.038752,1.999645455,145.1512772,,,,,,,,,,
12/11/2019,7.038752,1.999645455,134.5444226,,,,,,,,,,
13/11/2019,7.038752,1.999645455,319.9017708,,,,,,,,,,
14/11/2019,6.538752,1.8576,105.3109806,,,,,,,,,,
15/11/2019,7.038752,1.999645455,225.0468449,,,,,,,,,,
16/11/2019,7.038752,1.999645455,213.1819616,,,,,,,,,,
17/11/2019,6.569752,1.866406818,129.3768205,,,,,,,,,,
18/11/2019,7.038752,1.999645455,138.2236618,,,,,,,,,,
19/11/2019,7.038752,1.999645455,206.0185258,,,,,,,,,,
20/11/2019,7.038752,1.999645455,127.6528566,,,,,,,,,,
21/11/2019,7.038752,1.999645455,140.6238233,,,,,,,,,,
22/11/2019,7.038752,1.999645455,135.1050816,,,,,,,,,,
23/11/2019,7.038752,1.999645455,192.1899484,,,,,,,,,,
24/11/2019,7.038752,1.999645455,165.4577698,,,,,,,,,,
25/11/2019,7.038752,1.999645455,155.5104672,,,,,,,,,,
26/11/2019,6.569752,1.866406818,126.0987985,,,,,,,,,,
27/11/2019,6.957376,1.976527273,203.0855034,,,,,,,,,,
28/11/2019,6.569752,1.866406818,181.2646534,,,,,,,,,,
29/11/2019,7.038752,1.999645455,104.2052154,,,,,,,,,,
30/11/2019,7.038752,1.999645455,106.6340221,,,,,,,,,,
01/12/2019,6.569752,1.866406818,196.4732446,,,,,,,,,,
02/12/2019,7.038752,1.999645455,200.212015,,,,,,,,,,
03/12/2019,7.038752,1.999645455,154.8926414,,,,,,,,,,
04/12/2019,7.038752,1.999645455,221.2105692,,,,,,,,,,
05/12/2019,7.038752,1.999645455,76.19235392,,,,,,,,,,
06/12/2019,6.569752,1.866406818,139.5261439,,,,,,,,,,
07/12/2019,7.038752,1.999645455,167.9071657,,,,,,,,,,
08/12/2019,7.038752,1.999645455,174.9210456,,,,,,,,,,
09/12/2019,7.038752,1.999645455,108.6680801,,,,,,,,,,
10/12/2019,7.038752,1.999645455,164.9106366,,,,,,,,,,
11/12/2019,6.876,1.953409091,156.4798237,,,,,,,,,,
12/12/2019,7.038752,1.999645455,304.7128774,,,,,,,,,,
13/12/2019,7.038752,1.999645455,93.50348534,,,,,,,,,,
14/12/2019,7.038752,1.999645455,179.1102162,,,,,,,,,,
15/12/2019,7.038752,1.999645455,242.6264543,,,,,,,,,,
16/12/2019,7.038752,1.999645455,211.9735629,,,,,,,,,,
17/12/2019,7.038752,1.999645455,222.3850604,,,,,,,,,,
18/12/2019,7.038752,1.999645455,280.8109764,,,,,,,,,,
19/12/2019,7.038752,1.999645455,277.4076513,,,,,,,,,,
20/12/2019,7.038752,1.999645455,216.0971134,,,,,,,,,,
21/12/2019,7.038752,1.999645455,182.1749289,,,,,,,,,,
22/12/2019,7.038752,1.999645455,121.1527543,,,,,,,,,,
23/12/2019,7.038752,1.999645455,159.0462053,,,,,,,,,,
24/12/2019,7.038752,1.999645455,154.3374322,,,,,,,,,,
25/12/2019,7.038752,1.999645455,202.0286023,,,,,,,,,,
26/12/2019,7.038752,1.999645455,221.3151037,,,,,,,,,,
27/12/2019,6.802376,1.932493182,146.3766004,,,,,,,,,,
28/12/2019,7.038752,1.999645455,229.6332078,,,,,,,,,,
29/12/2019,7.038752,1.999645455,166.8462947,,,,,,,,,,
30/12/2019,7.038752,1.999645455,123.2650832,,,,,,,,,,
31/12/2019,7.038752,1.999645455,191.1766413,,,,,,,,,,
01/01/2020,7.038752,1.999645455,108.7197567,,,,,,,,,,
02/01/2020,7.038752,1.999645455,363.1323883,,,,,,,,,,
03/01/2020,7.038752,1.999645455,127.9511215,,,,,,,,,,
04/01/2020,6.097,1.732102273,99.13276403,,,,,,,,,,
05/01/2020,6.814,1.935795455,150.3872835,,,,,,,,,,
06/01/2020,7.038752,1.999645455,53.45800625,,,,,,,,,,
07/01/2020,7.038752,1.999645455,106.4319645,,,,,,,,,,
08/01/2020,7.038752,1.999645455,143.2846886,,,,,,,,,,
09/01/2020,7.038752,1.999645455,120.3205244,,,,,,,,,,
10/01/2020,7.038752,1.999645455,362.0489463,,,,,,,,,,
11/01/2020,7.038752,1.999645455,340.9669735,,,,,,,,,,
12/01/2020,7.038752,1.999645455,171.476496,,,,,,,,,,
13/01/2020,6.833376,1.9413,118.1358122,,,,,,,,,,
14/01/2020,4.69,1.332386364,152.3959093,,,,,,,,,,
15/01/2020,7.038752,1.999645455,130.5413875,,,,,,,,,,
16/01/2020,7.038752,1.999645455,144.5818092,,,,,,,,,,
17/01/2020,7.038752,1.999645455,116.2412455,,,,,,,,,,
18/01/2020,7.038752,1.999645455,106.0502331,,,,,,,,,,
19/01/2020,7.038752,1.999645455,127.3732949,,,,,,,,,,
20/01/2020,7.038752,1.999645455,149.2941988,,,,,,,,,,
21/01/2020,7.038752,1.999645455,82.07348336,,,,,,,,,,
22/01/2020,7.038752,1.999645455,250.2717154,,,,,,,,,,
23/01/2020,7.038752,1.999645455,146.0562463,,,,,,,,,,
24/01/2020,7.038752,1.999645455,148.4338001,,,,,,,,,,
25/01/2020,7.038752,1.999645455,109.3137596,,,,,,,,,,
26/01/2020,7.038752,1.999645455,176.7904426,,,,,,,,,,
27/01/2020,7.038752,1.999645455,124.7301663,,,,,,,,,,
28/01/2020,7.038752,1.999645455,117.3635436,,,,,,,,,,
29/01/2020,7.038752,1.999645455,117.7144875,,,,,,,,,,
30/01/2020,7.038752,1.999645455,100.6257359,,,,,,,,,,
31/01/2020,7.038752,1.999645455,195.795921,,,,,,,,,,
01/02/2020,7.038752,1.999645455,165.3483626,,,,,,,,,,
02/02/2020,7.038752,1.999645455,148.330128,,,,,,,,,,
03/02/2020,6.957376,1.976527273,140.9176547,,,,,,,,,,
04/02/2020,7.038752,1.999645455,134.2611236,,,,,,,,,,
05/02/2020,7.038752,1.999645455,113.1652151,,,,,,,,,,
06/02/2020,7.038752,1.999645455,82.43551152,,,,,,,,,,
07/02/2020,7.038752,1.999645455,141.4690896,,,,,,,,,,
08/02/2020,6.600752,1.875213636,77.14891743,,,,,,,,,,
09/02/2020,7.038752,1.999645455,149.2532913,,,,,,,,,,
10/02/2020,7.038752,1.999645455,106.9975617,,,,,,,,,,
11/02/2020,7.038752,1.999645455,189.25197,,,,,,,,,,
12/02/2020,7.038752,1.999645455,306.4372087,,,,,,,,,,
13/02/2020,6.926376,1.967720455,121.9840996,,,,,,,,,,
14/02/2020,7.038752,1.999645455,91.25592718,,,,,,,,,,
15/02/2020,5.376,1.527272727,83.27826579,,,,,,,,,,
16/02/2020,7.038752,1.999645455,236.1783173,,,,,,,,,,
17/02/2020,7.038752,1.999645455,203.5200784,,,,,,,,,,
18/02/2020,7.038752,1.999645455,149.5104368,,,,,,,,,,
19/02/2020,7.038752,1.999645455,116.1605761,,,,,,,,,,
20/02/2020,7.038752,1.999645455,64.9371712,,,,,,,,,,
21/02/2020,6.538752,1.8576,129.8008533,,,,,,,,,,
22/02/2020,7.038752,1.999645455,125.4285396,,,,,,,,,,
23/02/2020,6.569752,1.866406818,165.7184562,,,,,,,,,,
24/02/2020,6.926376,1.967720455,107.0352864,,,,,,,,,,
25/02/2020,7.038752,1.999645455,152.7448169,,,,,,,,,,
26/02/2020,7.038752,1.999645455,155.878428,,,,,,,,,,
27/02/2020,7.038752,1.999645455,100.1582547,,,,,,,,,,
28/02/2020,7.038752,1.999645455,155.013645,,,,,,,,,,
29/02/2020,7.038752,1.999645455,113.9352606,,,,,,,,,,
01/03/2020,6.988376,1.985334091,125.6711019,,,,,,,,,,
02/03/2020,6.600752,1.875213636,175.7277424,,,,,,,,,,
03/03/2020,7.038752,1.999645455,108.3766611,,,,,,,,,,
04/03/2020,7.038752,1.999645455,98.08519459,,,,,,,,,,
05/03/2020,7.038752,1.999645455,68.81377992,,,,,,,,,,
06/03/2020,7.038752,1.999645455,121.426946,,,,,,,,,,
07/03/2020,7.038752,1.999645455,65.13933977,,,,,,,,,,
08/03/2020,7.038752,1.999645455,120.3318211,,,,,,,,,,
09/03/2020,7.038752,1.999645455,86.94418245,,,,,,,,,,
10/03/2020,6.569752,1.866406818,139.412149,,,,,,,,,,
11/03/2020,7.038752,1.999645455,176.6705177,,,,,,,,,,
12/03/2020,7.038752,1.999645455,440.9896267,,,,,,,,,,
