datetime,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,profit_DA,SoH_DA,datetime,spot_price,power,market_dispatch,opening_capacity,throughput,profit,SoH
2021-01-01 00:00:00,65.73,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 00:00:00,68.54,0.0,0.0,0.0,0.0,0.0,2.0
2021-01-01 00:30:00,65.73,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 00:30:00,69.82,0.0,0.0,0.0,0.0,0.0,2.0
2021-01-01 01:00:00,64.96,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 01:00:00,67.42,0.0,0.0,0.0,0.0,0.0,2.0
2021-01-01 01:30:00,64.96,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 01:30:00,65.45,0.0,0.0,0.0,0.0,0.0,2.0
2021-01-01 02:00:00,60.47,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 02:00:00,59.44,0.0,0.0,0.0,0.0,0.0,2.0
2021-01-01 02:30:00,60.47,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 02:30:00,57.07,0.0,0.0,0.0,0.0,0.0,2.0
2021-01-01 03:00:00,52.5,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 03:00:00,50.1,-1.0,-0.5,0.0,0.0,-25.05,2.0
2021-01-01 03:30:00,52.5,0.0,0.0,0.0,0.0,0.0,2.0,2021-01-01 03:30:00,50.98,0.0,0.0,0.469,0.469,0.0,1.99996717
2021-01-01 04:00:00,48.98,-0.264093837525189,-0.1320469187625945,0.0,0.0,-6.467658080991878,2.0,2021-01-01 04:00:00,57.77,0.0,0.0,0.469,0.0,1.1606924159232062,1.99996717
2021-01-01 04:30:00,48.98,0.0,0.0,0.123860009799314,0.123860009799314,0.0,1.99999132979931,2021-01-01 04:30:00,53.64,0.0,0.0,0.469,0.0,0.0,1.99996717
2021-01-01 05:00:00,48.95,-1.0,-0.5,0.123860009799314,0.0,-24.475,1.99999132979931,2021-01-01 05:00:00,53.42,0.0,0.0,0.469,0.0,2.2349999999999994,1.99996717
2021-01-01 05:30:00,48.95,-1.0,-0.5,0.592860009799314,0.469,-24.475,1.99995849979931,2021-01-01 05:30:00,55.26,0.0,0.0,0.469,0.0,3.1549999999999976,1.99996717
2021-01-01 06:00:00,48.96,-1.0,-0.5,1.06186000979931,0.4689999999999961,-24.48,1.99992566979931,2021-01-01 06:00:00,57.78,0.938,0.4399219999999999,0.469,0.0,29.828693159999997,1.99996717
2021-01-01 06:30:00,48.96,-1.0,-0.5,1.53086000979931,0.46899999999999986,-24.48,1.99989283979931,2021-01-01 06:30:00,55.16,0.0,0.0,0.0,0.469,3.099999999999998,1.99993434
2021-01-01 07:00:00,52.02,0.0,0.0,1.99986000979931,0.4690000000000001,0.0,1.99986000979931,2021-01-01 07:00:00,37.71,-1.0,-0.5,0.0,0.0,-18.855,1.99993434
2021-01-01 07:30:00,52.02,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 07:30:00,36.79,-1.0,-0.5,0.469,0.469,-18.395,1.99990151
2021-01-01 08:00:00,51.05,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 08:00:00,42.52,-1.0,-0.5,0.938,0.469,-21.26,1.99986868
2021-01-01 08:30:00,51.05,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 08:30:00,47.65,0.0,0.0,1.407,0.4690000000000001,0.0,1.99983585
2021-01-01 09:00:00,55.47,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 09:00:00,41.98,-1.0,-0.5,1.407,0.0,-20.99,1.99983585
2021-01-01 09:30:00,55.47,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 09:30:00,44.08,-0.263953847324504,-0.131976923662252,1.876,0.46899999999999986,-5.817542795032068,1.99980302
2021-01-01 10:00:00,57.0,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 10:00:00,49.93,0.0,0.0,1.99979435439519,0.12379435439519004,0.0,1.99979435439519
2021-01-01 10:30:00,57.0,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 10:30:00,46.79,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 11:00:00,60.72,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 11:00:00,53.42,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 11:30:00,60.72,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 11:30:00,60.35,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 12:00:00,62.41,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 12:00:00,68.28,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 12:30:00,62.41,0.0,0.0,1.99986000979931,0.0,0.0,1.99986000979931,2021-01-01 12:30:00,63.13,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 13:00:00,68.6,1.0,0.469,1.99986000979931,0.0,32.173399999999994,1.99986000979931,2021-01-01 13:00:00,70.06,0.0,0.0,1.99979435439519,0.0,-0.684740000000005,1.99979435439519
2021-01-01 13:30:00,68.6,0.876262658386087,0.41096718678307476,1.49986000979931,0.5,28.192349013318925,1.99982500979931,2021-01-01 13:30:00,69.02,0.0,0.0,1.99979435439519,0.0,-0.17260621844889457,1.99979435439519
2021-01-01 14:00:00,68.6,0.0,0.0,1.06172868060627,0.43813132919304,0.0,1.99979434060627,2021-01-01 14:00:00,71.27,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 14:30:00,68.6,0.0,0.0,1.06172868060627,0.0,0.0,1.99979434060627,2021-01-01 14:30:00,70.33,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 15:00:00,59.04,-1.0,-0.5,1.06172868060627,0.0,-29.52,1.99979434060627,2021-01-01 15:00:00,76.11,0.0,0.0,1.99979435439519,0.0,8.535,1.99979435439519
2021-01-01 15:30:00,59.04,-1.0,-0.5,1.53072868060627,0.4690000000000001,-29.52,1.99976151060627,2021-01-01 15:30:00,81.39,0.0,0.0,1.99979435439519,0.0,11.175,1.99979435439519
2021-01-01 16:00:00,70.07,0.0,0.0,1.99972868060627,0.46899999999999986,0.0,1.99972868060627,2021-01-01 16:00:00,82.2,0.0,0.0,1.99979435439519,0.0,0.0,1.99979435439519
2021-01-01 16:30:00,70.07,0.0,0.0,1.99972868060627,0.0,0.0,1.99972868060627,2021-01-01 16:30:00,87.8,0.999588708790384,0.4688071044226901,1.99979435439519,0.0,41.16126376831219,1.99979435439519
2021-01-01 17:00:00,100.07,1.0,0.469,1.99972868060627,0.0,46.932829999999996,1.99972868060627,2021-01-01 17:00:00,92.37,1.0,0.469,1.5,0.49979435439518993,46.932829999999996,1.99975936879039
2021-01-01 17:30:00,100.07,1.0,0.469,1.49972868060627,0.5,46.932829999999996,1.99969368060627,2021-01-01 17:30:00,91.31,1.0,0.469,1.0,0.5,46.932829999999996,1.99972436879039
2021-01-01 18:00:00,70.82,0.0,0.0,0.99972868060627,0.5,0.0,1.99965868060627,2021-01-01 18:00:00,88.93,1.0,0.469,0.5,0.5,41.70817,1.99968936879039
2021-01-01 18:30:00,70.82,0.0,0.0,0.99972868060627,0.0,0.0,1.99965868060627,2021-01-01 18:30:00,86.12,0.0,0.0,0.0,0.5,0.0,1.99965436879038
2021-01-01 19:00:00,71.22,1.0,0.469,0.99972868060627,0.0,33.402179999999994,1.99965868060627,2021-01-01 19:00:00,82.01,0.0,0.0,0.0,0.0,-5.060510000000008,1.99965436879038
2021-01-01 19:30:00,71.22,0.99945736121254,0.46874550240868124,0.49972868060627,0.49999999999999994,33.384054681546274,1.99962368060627,2021-01-01 19:30:00,75.8,0.0,0.0,0.0,0.0,-2.14685440103176,1.99965436879038
2021-01-01 20:00:00,60.51,0.0,0.0,0.0,0.49972868060627,0.0,1.99958869959863,2021-01-01 20:00:00,74.05,0.0,0.0,0.0,0.0,0.0,1.99965436879038
2021-01-01 20:30:00,60.51,0.0,0.0,0.0,0.0,0.0,1.99958869959863,2021-01-01 20:30:00,67.96,0.0,0.0,0.0,0.0,0.0,1.99965436879038
2021-01-01 21:00:00,59.24,0.0,0.0,0.0,0.0,0.0,1.99958869959863,2021-01-01 21:00:00,68.05,0.0,0.0,0.0,0.0,0.0,1.99965436879038
2021-01-01 21:30:00,59.24,0.0,0.0,0.0,0.0,0.0,1.99958869959863,2021-01-01 21:30:00,61.88,0.0,0.0,0.0,0.0,0.0,1.99965436879038
2021-01-01 22:00:00,56.96,0.0,0.0,0.0,0.0,7.322753431990306e-15,1.99958869959863,2021-01-01 22:00:00,58.24,0.0,0.0,0.0,0.0,7.322753431990306e-15,1.99965436879038
2021-01-01 22:30:00,56.96,0.0,0.0,-1.20588882008548e-16,1.20588882008548e-16,0.0,1.99958869959863,2021-01-01 22:30:00,60.78,0.0,0.0,0.0,0.0,0.0,1.99965436879038
2021-01-01 23:00:00,57.95,0.0,0.0,-1.20588882008548e-16,0.0,0.0,1.99958869959863,2021-01-01 23:00:00,56.69,0.0,0.0,0.0,0.0,0.0,1.99965436879038
2021-01-01 23:30:00,57.95,0.0,0.0,-1.20588882008548e-16,0.0,0.0,1.99958869959863,2021-01-01 23:30:00,52.83,0.0,0.0,-1.20588882008548e-16,1.20588882008548e-16,0.0,1.99965436879038
2021-01-02 00:00:00,51.55,-1.0,-0.5,0.0,0.0,-25.775,1.99965436879038,2021-01-02 00:00:00,51.99,-1.0,-0.5,0.0,0.0,-25.775,1.99965436879038
2021-01-02 00:30:00,51.55,-1.0,-0.5,0.469,0.469,-25.775,1.99962153879038,2021-01-02 00:30:00,54.19,0.0,0.0,0.469,0.469,1.3200000000000003,1.99962153879038
2021-01-02 01:00:00,53.06,0.0,0.0,0.938,0.469,0.0,1.99958870879038,2021-01-02 01:00:00,55.07,0.0,0.0,0.469,0.0,0.0,1.99962153879038
2021-01-02 01:30:00,53.06,-0.263356935569692,-0.131678467784846,0.938,0.0,-6.986859500663928,1.99958870879038,2021-01-02 01:30:00,56.3,0.0,0.0,0.469,0.0,0.4266382356229004,1.99962153879038
2021-01-02 02:00:00,53.02,-1.0,-0.5,1.06151440278219,0.12351440278218995,-26.51,1.99958006278219,2021-01-02 02:00:00,56.71,0.0,0.0,0.469,0.0,1.8449999999999989,1.99962153879038
2021-01-02 02:30:00,53.02,-1.0,-0.5,1.53051440278219,0.4690000000000001,-26.51,1.99954723278219,2021-01-02 02:30:00,55.71,0.0,0.0,0.469,0.0,1.3449999999999989,1.99962153879038
2021-01-02 03:00:00,53.07,0.0,0.0,1.99951440278219,0.4690000000000001,0.0,1.99951440278219,2021-01-02 03:00:00,59.89,0.0,0.0,0.469,0.0,0.0,1.99962153879038
2021-01-02 03:30:00,53.07,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 03:30:00,59.77,0.0,0.0,0.469,0.0,0.0,1.99962153879038
2021-01-02 04:00:00,53.06,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 04:00:00,60.3,0.0,0.0,0.469,0.0,0.0,1.99962153879038
2021-01-02 04:30:00,53.06,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 04:30:00,60.64,0.691067937174843,0.3241108625350014,0.469,0.0,19.654082704122484,1.99962153879038
2021-01-02 05:00:00,62.5,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 05:00:00,51.09,-1.0,-0.5,0.123466031412579,0.34553396858742097,-25.545,1.99959735141258
2021-01-02 05:30:00,62.5,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 05:30:00,48.73,-1.0,-0.5,0.592466031412579,0.46900000000000003,-24.365,1.99956452141258
2021-01-02 06:00:00,59.64,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 06:00:00,58.87,0.0,0.0,1.06146603141258,0.46900000000000086,0.0,1.99953169141258
2021-01-02 06:30:00,59.64,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 06:30:00,50.38,-1.0,-0.5,1.06146603141258,0.0,-25.19,1.99953169141258
2021-01-02 07:00:00,61.36,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 07:00:00,52.15,-1.0,-0.5,1.53046603141258,0.4690000000000001,-26.075,1.99949886141258
2021-01-02 07:30:00,61.36,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 07:30:00,70.66,-1.04694791262938e-16,-5.2347395631469e-17,1.99946603141258,0.4690000000000001,-3.6988669753196e-15,1.99946603141258
2021-01-02 08:00:00,68.3,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 08:00:00,87.64,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 08:30:00,68.3,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 08:30:00,89.99,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 09:00:00,85.92,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 09:00:00,95.69,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 09:30:00,85.92,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 09:30:00,94.78,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 10:00:00,85.95,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 10:00:00,96.52,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 10:30:00,85.95,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 10:30:00,96.96,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 11:00:00,84.96,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 11:00:00,111.8,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 11:30:00,84.96,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 11:30:00,113.1,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 12:00:00,88.92,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 12:00:00,112.97,0.0,0.0,1.99946603141258,0.0,0.0,1.99946603141258
2021-01-02 12:30:00,88.92,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 12:30:00,143.42,1.0,0.469,1.99946603141258,0.0,67.26397999999999,1.99946603141258
2021-01-02 13:00:00,85.99,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 13:00:00,138.83,1.0,0.469,1.49946603141258,0.5,65.11127,1.99943103141258
2021-01-02 13:30:00,85.99,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 13:30:00,118.85,-0.131897675478282,-0.065948837739141,0.999466031412579,0.5000000000000011,-7.838019365296907,1.99939603141258
2021-01-02 14:00:00,81.92,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 14:00:00,113.63,-1.0,-0.5,1.06132604121189,0.061860009799310944,-56.815,1.99939170121189
2021-01-02 14:30:00,81.92,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 14:30:00,115.75,-1.0,-0.5,1.53032604121189,0.4690000000000001,-57.875,1.99935887121189
2021-01-02 15:00:00,86.0,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 15:00:00,142.79,0.0,0.0,1.99932604121189,0.4690000000000001,0.0,1.99932604121189
2021-01-02 15:30:00,86.0,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 15:30:00,150.65,0.0,0.0,1.99932604121189,0.0,0.0,1.99932604121189
2021-01-02 16:00:00,105.51,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 16:00:00,158.93,0.0,0.0,1.99932604121189,0.0,0.0,1.99932604121189
2021-01-02 16:30:00,105.51,0.0,0.0,1.99951440278219,0.0,0.0,1.99951440278219,2021-01-02 16:30:00,248.73,1.0,0.469,1.99932604121189,0.0,116.65436999999999,1.99932604121189
2021-01-02 17:00:00,252.97,1.0,0.469,1.99951440278219,0.0,118.64292999999999,1.99951440278219,2021-01-02 17:00:00,325.17,1.0,0.469,1.49932604121189,0.5,118.64292999999999,1.99929104121189
2021-01-02 17:30:00,252.97,1.0,0.469,1.49951440278218,0.50000000000001,118.64292999999999,1.99947940278219,2021-01-02 17:30:00,337.08,1.0,0.469,0.999326041211893,0.4999999999999971,118.64292999999999,1.99925604121189
2021-01-02 18:00:00,129.98,1.0,0.469,0.999514402782185,0.4999999999999951,60.96061999999999,1.99944440278219,2021-01-02 18:00:00,228.88,0.998652082423786,0.4683678266567556,0.499326041211893,0.49999999999999994,60.815928165198216,1.99922104121189
2021-01-02 18:30:00,129.98,0.99902880556437,0.46854450980968954,0.499514402782185,0.49999999999999994,60.90141538506344,1.99940940278219,2021-01-02 18:30:00,182.73,0.0,0.0,0.0,0.499326041211893,-24.715722892461123,1.99918608838901
2021-01-02 19:00:00,98.2,0.0,0.0,0.0,0.499514402782185,0.0,1.99937443677399,2021-01-02 19:00:00,112.66,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-02 19:30:00,98.2,0.0,0.0,0.0,0.0,0.0,1.99937443677399,2021-01-02 19:30:00,82.61,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-02 20:00:00,61.22,0.0,0.0,0.0,0.0,0.0,1.99937443677399,2021-01-02 20:00:00,72.09,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-02 20:30:00,61.22,0.0,0.0,0.0,0.0,0.0,1.99937443677399,2021-01-02 20:30:00,66.2,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-02 21:00:00,65.76,0.0,0.0,0.0,0.0,0.0,1.99937443677399,2021-01-02 21:00:00,63.69,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-02 21:30:00,65.76,0.0,0.0,0.0,0.0,0.0,1.99937443677399,2021-01-02 21:30:00,66.1,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-02 22:00:00,54.46,-1.0,-0.5,0.0,0.0,-27.23,1.99937443677399,2021-01-02 22:00:00,60.18,0.0,0.0,0.0,0.0,2.8599999999999994,1.99918608838901
2021-01-02 22:30:00,54.46,-1.0,-0.5,0.469,0.469,-27.23,1.99934160677399,2021-01-02 22:30:00,58.96,0.0,0.0,0.0,0.0,2.25,1.99918608838901
2021-01-02 23:00:00,65.08,1.0,0.469,0.938,0.469,30.522519999999997,1.99930877677399,2021-01-02 23:00:00,53.4,0.0,0.0,0.0,0.0,5.4779199999999975,1.99918608838901
2021-01-02 23:30:00,65.08,0.876,0.410844,0.438,0.49999999999999994,26.737727519999996,1.99927377677399,2021-01-02 23:30:00,56.35,0.0,0.0,0.0,0.0,3.5866681199999952,1.99918608838901
2021-01-03 00:00:00,46.58,0.0,0.0,0.0,0.0,0.0,1.99918608838901,2021-01-03 00:00:00,48.62,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-03 00:30:00,46.58,0.0,0.0,0.0,0.0,0.0,1.99918608838901,2021-01-03 00:30:00,50.31,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-03 01:00:00,46.97,0.0,0.0,0.0,0.0,0.0,1.99918608838901,2021-01-03 01:00:00,48.17,0.0,0.0,0.0,0.0,0.0,1.99918608838901
2021-01-03 01:30:00,46.97,0.0,0.0,0.0,0.0,0.0,1.99918608838901,2021-01-03 01:30:00,46.43,-0.262358539782833,-0.1311792698914165,0.0,0.0,-6.090653501058468,1.99918608838901
2021-01-03 02:00:00,46.1,-0.262358539782833,-0.1311792698914165,0.0,0.0,-6.047364341994301,1.99918608838901,2021-01-03 02:00:00,46.59,0.0,0.0,0.123046155158149,0.123046155158149,0.06427784224679467,1.99917747515815
2021-01-03 02:30:00,46.1,0.0,0.0,0.123046155158149,0.123046155158149,0.0,1.99917747515815,2021-01-03 02:30:00,46.42,-1.0,-0.5,0.123046155158149,0.0,-23.21,1.99917747515815
2021-01-03 03:00:00,46.01,-1.0,-0.5,0.123046155158149,0.0,-23.005,1.99917747515815,2021-01-03 03:00:00,46.13,-1.0,-0.5,0.592046155158149,0.469,-23.005,1.99914464515815
2021-01-03 03:30:00,46.01,-1.0,-0.5,0.592046155158149,0.469,-23.005,1.99914464515815,2021-01-03 03:30:00,45.42,-1.0,-0.5,1.06104615515815,0.4690000000000011,-23.005,1.99911181515815
2021-01-03 04:00:00,41.77,-1.0,-0.5,1.06104615515815,0.4690000000000011,-20.885,1.99911181515815,2021-01-03 04:00:00,48.08,0.0,0.0,1.53004615515815,0.46899999999999986,3.1549999999999976,1.99907898515815
2021-01-03 04:30:00,41.77,-1.0,-0.5,1.53004615515815,0.46899999999999986,-20.885,1.99907898515815,2021-01-03 04:30:00,43.67,-1.0,-0.5,1.53004615515815,0.0,-20.885,1.99907898515815
2021-01-03 05:00:00,47.76,-4.18779165051752e-16,-2.09389582525876e-16,1.99904615515815,0.4690000000000001,-1.0000446461435837e-14,1.99904615515815,2021-01-03 05:00:00,49.99,0.0,0.0,1.99904615515815,0.4690000000000001,4.669387690327042e-16,1.99904615515815
2021-01-03 05:30:00,47.76,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815,2021-01-03 05:30:00,48.17,-8.37558330103504e-16,-4.18779165051752e-16,1.99904615515815,0.0,-2.0172592380542895e-14,1.99904615515815
2021-01-03 06:00:00,60.28,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815,2021-01-03 06:00:00,58.05,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815
2021-01-03 06:30:00,60.28,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815,2021-01-03 06:30:00,57.25,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815
2021-01-03 07:00:00,58.19,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815,2021-01-03 07:00:00,62.73,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815
2021-01-03 07:30:00,58.19,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815,2021-01-03 07:30:00,75.22,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815
2021-01-03 08:00:00,60.13,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815,2021-01-03 08:00:00,70.15,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815
2021-01-03 08:30:00,60.13,0.0,0.0,1.99904615515815,0.0,0.0,1.99904615515815,2021-01-03 08:30:00,76.31,1.0,0.469,1.99904615515815,0.0,35.78939,1.99904615515815
2021-01-03 09:00:00,66.24,1.0,0.469,1.99904615515815,0.0,31.066559999999996,1.99904615515815,2021-01-03 09:00:00,76.31,1.0,0.469,1.49904615515815,0.5,31.066559999999996,1.99901115515815
2021-01-03 09:30:00,66.24,1.0,0.469,1.49904615515815,0.5,31.066559999999996,1.99901115515815,2021-01-03 09:30:00,76.31,1.0,0.469,0.999046155158149,0.500000000000001,31.066559999999996,1.99897615515815
2021-01-03 10:00:00,65.71,1.0,0.469,0.999046155158149,0.500000000000001,30.817989999999995,1.99897615515815,2021-01-03 10:00:00,76.31,0.752525316772174,0.3529343735661496,0.499046155158149,0.5,21.961022046832873,1.99894115515815
2021-01-03 10:30:00,65.71,0.998092310316298,0.46810529353834374,0.499046155158149,0.5,30.75919883840456,1.99894115515815,2021-01-03 10:30:00,76.31,0.0,0.0,0.122783496772062,0.37626265838608697,-4.961916111506451,1.99891481677206
2021-01-03 11:00:00,63.0,0.0,0.0,0.0,0.499046155158149,0.0,1.99890622192729,2021-01-03 11:00:00,76.31,0.0,0.0,0.122783496772062,0.0,0.0,1.99891481677206
2021-01-03 11:30:00,63.0,0.0,0.0,0.0,0.0,0.0,1.99890622192729,2021-01-03 11:30:00,76.31,0.0,0.0,0.122783496772062,0.0,0.0,1.99891481677206
2021-01-03 12:00:00,62.94,0.0,0.0,0.0,0.0,0.0,1.99890622192729,2021-01-03 12:00:00,76.31,0.0,0.0,0.122783496772062,0.0,0.0,1.99891481677206
2021-01-03 12:30:00,62.94,0.0,0.0,0.0,0.0,0.0,1.99890622192729,2021-01-03 12:30:00,76.31,0.0,0.0,0.122783496772062,0.0,0.0,1.99891481677206
2021-01-03 13:00:00,57.04,0.0,0.0,0.0,0.0,0.0,1.99890622192729,2021-01-03 13:00:00,76.31,0.0,0.0,0.122783496772062,0.0,0.0,1.99891481677206
2021-01-03 13:30:00,57.04,0.0,0.0,0.0,0.0,0.0,1.99890622192729,2021-01-03 13:30:00,76.31,0.0,0.0,0.122783496772062,0.0,0.0,1.99891481677206
2021-01-03 14:00:00,47.58,-1.0,-0.5,0.0,0.0,-23.79,1.99890622192729,2021-01-03 14:00:00,76.31,0.0,0.0,0.122783496772062,0.0,14.365000000000002,1.99891481677206
2021-01-03 14:30:00,47.58,-1.0,-0.5,0.469,0.469,-23.79,1.99887339192729,2021-01-03 14:30:00,76.31,0.0,0.0,0.122783496772062,0.0,14.365000000000002,1.99891481677206
2021-01-03 15:00:00,47.05,-1.0,-0.5,0.938,0.469,-23.525,1.99884056192729,2021-01-03 15:00:00,76.31,0.0,0.0,0.122783496772062,0.0,14.630000000000003,1.99891481677206
2021-01-03 15:30:00,47.05,-1.0,-0.5,1.407,0.4690000000000001,-23.525,1.99880773192729,2021-01-03 15:30:00,76.31,0.0,0.0,0.122783496772062,0.0,14.630000000000003,1.99891481677206
2021-01-03 16:00:00,57.03,-0.261761851355455,-0.1308809256777275,1.876,0.46899999999999986,-7.4641391914007995,1.99877490192729,2021-01-03 16:00:00,76.31,0.0,0.0,0.122783496772062,0.0,2.523384247066585,1.99891481677206
2021-01-03 16:30:00,57.03,0.0,0.0,1.99876630828571,0.12276630828571,0.0,1.99876630828571,2021-01-03 16:30:00,51.84,-1.0,-0.5,0.122783496772062,0.0,-25.92,1.99891481677206
2021-01-03 17:00:00,99.05,1.0,0.469,1.99876630828571,0.0,46.454449999999994,1.99876630828571,2021-01-03 17:00:00,51.84,-1.0,-0.5,0.591783496772062,0.469,-3.7785100000000043,1.99888198677206
2021-01-03 17:30:00,99.05,0.997532616571415,0.4678427971719936,1.49876630828571,0.5,46.339829059885965,1.99873130828571,2021-01-03 17:30:00,51.84,-1.0,-0.5,1.06078349677206,0.468999999999998,-3.8331415455101876,1.99884915677206
2021-01-03 18:00:00,156.88,1.0,0.469,1.0,0.4987663082857099,73.57672,1.99869639464413,2021-01-03 18:00:00,51.84,-1.0,-0.5,1.52978349677206,0.4690000000000001,23.343759999999996,1.99881632677206
2021-01-03 18:30:00,156.88,1.0,0.469,0.500000000000001,0.499999999999999,73.57672,1.99866139464413,2021-01-03 18:30:00,106.59,1.0,0.469,1.99878349677206,0.46899999999999986,73.57672,1.99878349677206
2021-01-03 19:00:00,80.03,0.0,0.0,0.0,0.500000000000001,0.0,1.99862639464413,2021-01-03 19:00:00,119.55,1.0,0.469,1.49878349677206,0.5,56.068949999999994,1.99874849677206
2021-01-03 19:30:00,80.03,0.0,0.0,0.0,0.0,0.0,1.99862639464413,2021-01-03 19:30:00,83.06,0.997566993544123,0.4678589199721937,0.998783496772061,0.4999999999999989,38.86036189289041,1.99871349677206
2021-01-03 20:00:00,58.63,0.0,0.0,0.0,0.0,0.0,1.99862639464413,2021-01-03 20:00:00,83.53,1.0,0.469,0.5,0.498783496772061,39.17557,1.99867858192729
